ID,Geslacht,Loopbaan,Studieprogramma,Oms. Studieprog.,Faculteit,Ingangsd.start,Opleidingsnr.start,Status,Progr.actie,Datum actie start,Ingangsd.eind,Opleidingsnr.eind,Status,Progr.actie,Datum actie,Actiereden,Studiepl.dipl.,Studieniv.dipl.,Ingangsd.dipl.,Status,Statusdatum,Examendatum
10800395,F,10,3022,B Nederlandse tc,FGW,1-9-2014,0,AC,MATR,28-4-2014,1-9-2014,0,AC,MATR,28-4-2014,120,,,,,,
5734010,F,10,3022,B Nederlandse tc,FGW,1-9-2009,1,AC,ACTV,5-4-2010,31-8-2011,1,DC,VDIS,15-9-2011,210,302215,B,19-9-2011,Z,19-9-2011,31-8-2011
6146023,F,10,3022,B Nederlandse tc,FGW,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,10-5-2012,410,,,,,,
0342092,F,10,3046,B Notarieel Recht,FDR,1-9-2005,1,AC,ACTV,5-4-2010,31-8-2010,1,DC,VDIS,8-2-2011,210,304615,B,31-8-2010,Z,8-2-2011,14-10-2009
10549404,F,10,3037,B Onderwijskunde,FMG,1-9-2013,1,AC,MATR,30-5-2013,1-9-2013,1,AC,MATR,30-5-2013,120,,,,,,
11154381,F,10,3037,B Onderwijskunde,FMG,1-9-2015,1,AC,MATR,6-8-2015,29-2-2016,1,DC,DISC,4-2-2016,392,,,,,,
5986125,M,10,3037,B Onderwijskunde,FMG,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2011,0,SP,SPND,24-10-2011,410,,,,,,
0521124,F,10,3039,B Pedagogische wetenschappen,FMG,1-9-2005,0,AC,ACTV,5-4-2010,31-8-2014,4,SP,SPND,30-9-2016,410,,,,,,
10251340,F,10,3039,B Pedagogische wetenschappen,FMG,1-9-2012,3,AC,MATR,27-8-2012,31-1-2016,3,DC,VDIS,4-2-2016,200,303915,B,5-2-2016,Z,5-2-2016,29-1-2016
10001228,M,10,3036,B Politicologie,FMG,1-9-2010,0,AC,MATR,8-6-2010,1-9-2014,3,CN,WADM,26-3-2014,400,,,,,,
10116052,M,10,3036,B Politicologie,FMG,1-9-2010,0,AC,MATR,11-8-2010,31-8-2012,0,SP,SPND,11-10-2012,410,,,,,,
10191089,F,10,3036,B Politicologie,FMG,1-9-2011,0,AC,MATR,17-6-2011,31-8-2016,1,SP,SPND,26-10-2016,410,303615,B,31-8-2016,Z,31-8-2016,31-8-2016
10247556,M,10,3036,B Politicologie,FMG,1-9-2011,0,AC,MATR,21-6-2011,31-8-2016,0,SP,SPND,26-10-2016,410,303615,B,11-7-2016,Z,11-7-2016,30-6-2016
10281843,M,10,3036,B Politicologie,FMG,1-9-2011,0,AC,MATR,2-8-2011,30-11-2011,0,DC,DISC,15-12-2011,391,,,,,,
10655638,F,10,3036,B Politicologie,FMG,1-9-2013,0,AC,MATR,3-7-2013,31-8-2014,0,SP,SPND,28-10-2014,410,,,,,,
10675426,M,10,3036,B Politicologie,FMG,1-3-2015,1,AC,MATR,2-2-2015,1-3-2015,1,AC,MATR,2-2-2015,120,,,,,,
10787321,M,10,3036,B Politicologie,FMG,1-9-2014,0,AC,MATR,21-4-2014,1-9-2014,0,AC,MATR,21-4-2014,120,,,,,,
5881420,F,10,3036,B Politicologie,FMG,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2009,0,SP,SPND,5-4-2010,410,,,,,,
5882095,M,10,3036,B Politicologie,FMG,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2015,4,SP,SPND,13-11-2015,410,303615,B,29-1-2016,Z,29-1-2016,31-8-2015
5974844,F,10,3036,B Politicologie,FMG,1-9-2008,0,AC,ACTV,5-4-2010,31-8-2012,0,SP,SPND,14-11-2012,410,303615,B,11-9-2012,Z,11-9-2012,29-6-2012
6062830,M,10,3036,B Politicologie,FMG,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,10-1-2014,410,303615,B,1-8-2013,Z,1-8-2013,28-6-2013
6143032,M,10,3036,B Politicologie,FMG,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2014,0,SP,SPND,28-10-2014,410,303615,B,24-9-2014,Z,24-9-2014,17-7-2014
0490679,M,10,3059,B Psychobiologie,FNWI,1-9-2008,1,AC,ACTV,5-4-2010,31-8-2015,1,SP,SPND,13-11-2015,410,,,,,,
10000423,F,10,3059,B Psychobiologie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2015,1,SP,SPND,20-1-2016,410,305915,B,25-8-2015,Z,25-8-2015,31-7-2015
10001157,F,10,3059,B Psychobiologie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2014,0,SP,SPND,28-10-2014,410,305915,B,9-10-2014,Z,9-10-2014,8-8-2014
10001634,F,10,3059,B Psychobiologie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305915,B,7-10-2013,Z,7-10-2013,30-8-2013
10004547,M,10,3059,B Psychobiologie,FNWI,1-9-2011,1,AC,MATR,30-8-2011,1-9-2011,1,AC,MATR,30-8-2011,120,305915,B,13-12-2016,Z,13-12-2016,24-11-2016
10019731,M,10,3059,B Psychobiologie,FNWI,1-9-2011,1,AC,MATR,17-6-2011,31-8-2014,1,SP,SPND,6-10-2014,410,305915,B,17-10-2014,Z,17-10-2014,12-8-2014
10022082,M,10,3059,B Psychobiologie,FNWI,1-9-2010,0,AC,MATR,8-6-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305915,B,7-10-2013,Z,7-10-2013,30-8-2013
10081429,M,10,3059,B Psychobiologie,FNWI,1-9-2010,0,AC,MATR,2-7-2010,31-8-2013,0,SP,SPND,6-8-2013,410,305915,B,23-8-2013,Z,23-8-2013,30-8-2013
10119647,M,10,3059,B Psychobiologie,FNWI,1-9-2010,0,AC,MATR,17-8-2010,31-8-2014,0,SP,SPND,6-10-2014,410,305915,B,3-10-2014,Z,3-10-2014,11-8-2014
10146229,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10153179,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2015,0,SP,SPND,30-7-2015,410,305915,B,27-7-2015,Z,27-7-2015,16-7-2015
10161740,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,30-11-2011,0,DC,DISC,7-12-2011,391,,,,,,
10164391,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2015,0,SP,SPND,8-7-2015,410,305915,B,2-7-2015,Z,2-7-2015,26-6-2015
10174176,F,10,3059,B Psychobiologie,FNWI,1-9-2011,1,AC,MATR,18-7-2011,30-11-2011,1,DC,DISC,16-11-2011,391,,,,,,
10174443,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305915,B,30-9-2014,Z,30-9-2014,17-7-2014
10179194,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,7-10-2014,410,305915,B,4-9-2014,Z,4-9-2014,18-7-2014
10181121,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305915,B,17-10-2014,Z,17-10-2014,29-8-2014
10182705,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305915,B,8-9-2014,Z,8-9-2014,25-7-2014
10185216,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,16-6-2011,31-8-2014,0,SP,SPND,6-10-2014,410,305915,B,3-10-2014,Z,3-10-2014,25-8-2014
10189130,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2015,0,SP,SPND,20-1-2016,410,305915,B,5-6-2015,Z,5-6-2015,2-6-2015
10192239,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,9-10-2014,410,305915,B,17-10-2014,Z,17-10-2014,28-8-2014
10192611,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,20-7-2011,31-8-2015,0,SP,SPND,13-11-2015,410,305915,B,23-9-2015,Z,23-9-2015,31-8-2015
10195521,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2016,1,SP,SPND,28-10-2016,410,305915,B,10-6-2016,Z,10-6-2016,8-6-2016
10198520,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305915,B,3-10-2014,Z,3-10-2014,29-8-2014
10204601,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,30-4-2016,0,DC,VDIS,3-5-2016,200,305915,B,9-5-2016,Z,9-5-2016,28-4-2016
10209735,M,10,3059,B Psychobiologie,FNWI,1-2-2012,1,AC,MATR,24-1-2012,31-8-2014,1,SP,SPND,6-10-2014,410,305915,B,30-9-2014,Z,30-9-2014,31-7-2014
10216626,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,17-6-2011,31-8-2014,0,SP,SPND,28-10-2014,410,305915,B,3-10-2014,Z,3-10-2014,29-8-2014
10246215,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,21-6-2011,31-8-2016,0,SP,SPND,26-10-2016,410,305915,B,4-10-2016,Z,4-10-2016,5-8-2016
10249044,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,21-6-2011,31-12-2014,0,DC,VDIS,7-1-2015,200,305915,B,11-12-2014,Z,11-12-2014,9-12-2014
10251340,F,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,23-6-2011,1-9-2012,4,CN,WADM,27-8-2012,400,,,,,,
10254757,M,10,3059,B Psychobiologie,FNWI,1-9-2012,1,AC,MATR,23-8-2012,31-8-2015,1,SP,SPND,20-1-2016,410,305915,B,16-9-2015,Z,16-9-2015,17-8-2015
10277897,M,10,3059,B Psychobiologie,FNWI,1-9-2011,0,AC,MATR,25-7-2011,30-4-2016,0,DC,VDIS,15-4-2016,200,305915,B,13-4-2016,Z,13-4-2016,6-4-2016
10325948,M,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,1-9-2015,3,AC,MATR,31-8-2015,120,,,,,,
10333398,M,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305915,B,26-9-2016,Z,26-9-2016,25-8-2016
10338217,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,28-10-2016,410,305915,B,26-9-2016,Z,26-9-2016,2-7-2016
10338357,M,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305915,B,26-9-2016,Z,26-9-2016,31-8-2016
10339124,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305915,B,23-9-2016,Z,23-9-2016,31-8-2016
10343377,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,28-2-2017,1,DC,VDIS,8-3-2017,200,305915,B,10-3-2017,Z,10-3-2017,27-2-2017
10344837,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2015,0,SP,SPND,20-1-2016,410,305915,B,24-7-2015,Z,24-7-2015,15-7-2015
10348484,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2015,0,SP,SPND,20-1-2016,410,305915,B,25-8-2015,Z,25-8-2015,13-8-2015
10349723,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2016,0,SP,SPND,26-10-2016,410,305915,B,9-6-2016,Z,9-6-2016,1-6-2016
10351981,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-5-2012,31-8-2015,0,SP,SPND,20-1-2016,410,305915,B,29-9-2015,Z,29-9-2015,27-8-2015
10357408,M,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,5-5-2012,31-8-2015,0,SP,SPND,13-11-2015,410,305915,B,23-9-2015,Z,23-9-2015,31-8-2015
10363149,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,5-5-2012,1-9-2013,1,AC,MATR,14-6-2013,120,,,,,,
10366083,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,5-5-2012,31-8-2016,1,SP,SPND,26-10-2016,410,305915,B,26-9-2016,Z,26-9-2016,14-7-2016
10375406,M,10,3059,B Psychobiologie,FNWI,1-9-2012,1,AC,MATR,9-5-2012,31-8-2013,1,SP,SPND,5-8-2013,410,,,,,,
10410600,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,4-6-2012,31-8-2015,0,SP,SPND,13-11-2015,410,305915,B,23-9-2015,Z,23-9-2015,28-8-2015
10423354,M,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,18-6-2012,31-8-2015,0,SP,SPND,13-11-2015,410,305915,B,11-8-2015,Z,11-8-2015,3-8-2015
10455574,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,23-7-2012,29-2-2016,0,DC,VDIS,23-2-2016,200,305915,B,29-2-2016,Z,29-2-2016,22-2-2016
10456201,M,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,25-7-2012,31-8-2014,0,SP,SPND,19-11-2014,410,,,,,,
10463046,F,10,3059,B Psychobiologie,FNWI,1-9-2012,0,AC,MATR,9-8-2012,31-8-2013,0,SP,SPND,3-9-2014,410,,,,,,
10492283,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,15-5-2013,1-9-2013,0,AC,MATR,15-5-2013,120,,,,,,
10498036,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10505687,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10508848,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,23-5-2013,1-9-2013,0,AC,MATR,23-5-2013,120,,,,,,
10521933,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10544259,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,28-2-2017,0,DC,VDIS,14-3-2017,200,305915,B,17-3-2017,Z,17-3-2017,21-2-2017
10546413,M,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,31-8-2015,0,SP,SPND,13-11-2015,410,,,,,,
10557520,M,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10562133,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,2-5-2013,1-9-2013,0,AC,MATR,2-5-2013,120,,,,,,
10582134,M,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,6-5-2013,1-9-2013,0,AC,MATR,6-5-2013,120,,,,,,
10626700,M,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,4-6-2013,1-9-2013,0,AC,MATR,4-6-2013,120,,,,,,
10641785,F,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,18-6-2013,1-9-2013,0,AC,MATR,18-6-2013,120,,,,,,
10645012,M,10,3059,B Psychobiologie,FNWI,1-9-2013,0,AC,MATR,21-6-2013,1-9-2013,0,AC,MATR,21-6-2013,120,,,,,,
10697500,F,10,3059,B Psychobiologie,FNWI,1-9-2014,0,AC,MATR,19-7-2014,1-9-2014,0,AC,MATR,19-7-2014,120,,,,,,
10732675,M,10,3059,B Psychobiologie,FNWI,1-9-2014,2,AC,MATR,20-7-2014,1-9-2014,2,AC,MATR,20-7-2014,120,,,,,,
10734759,F,10,3059,B Psychobiologie,FNWI,1-9-2014,0,AC,MATR,21-7-2014,1-9-2014,0,AC,MATR,21-7-2014,120,,,,,,
10744568,F,10,3059,B Psychobiologie,FNWI,1-9-2014,0,AC,MATR,21-7-2014,1-9-2014,0,AC,MATR,21-7-2014,120,,,,,,
10755497,M,10,3059,B Psychobiologie,FNWI,1-9-2014,0,AC,MATR,19-7-2014,1-9-2014,0,AC,MATR,19-7-2014,120,,,,,,
10772960,M,10,3059,B Psychobiologie,FNWI,1-9-2014,1,AC,MATR,14-8-2014,1-9-2014,1,AC,MATR,14-8-2014,120,,,,,,
10773584,M,10,3059,B Psychobiologie,FNWI,1-9-2014,0,AC,MATR,19-7-2014,1-9-2014,0,AC,MATR,19-7-2014,120,,,,,,
10780297,F,10,3059,B Psychobiologie,FNWI,1-9-2014,0,AC,MATR,21-7-2014,1-9-2014,0,AC,MATR,21-7-2014,120,,,,,,
10783709,F,10,3059,B Psychobiologie,FNWI,1-9-2014,1,AC,MATR,19-7-2014,1-9-2014,1,AC,MATR,19-7-2014,120,,,,,,
10786678,F,10,3059,B Psychobiologie,FNWI,1-9-2014,0,AC,MATR,22-7-2014,1-9-2014,0,AC,MATR,22-7-2014,120,,,,,,
10820132,F,10,3059,B Psychobiologie,FNWI,1-9-2015,1,AC,MATR,23-7-2015,1-9-2015,1,AC,MATR,23-7-2015,120,,,,,,
10990275,F,10,3059,B Psychobiologie,FNWI,1-9-2015,0,AC,MATR,18-7-2015,1-9-2015,0,AC,MATR,18-7-2015,120,,,,,,
10995129,F,10,3059,B Psychobiologie,FNWI,1-9-2015,0,AC,MATR,17-7-2015,1-9-2015,0,AC,MATR,17-7-2015,120,,,,,,
11016507,M,10,3059,B Psychobiologie,FNWI,1-9-2015,0,AC,MATR,17-7-2015,1-9-2015,0,AC,MATR,17-7-2015,120,,,,,,
11053607,F,10,3059,B Psychobiologie,FNWI,1-9-2015,1,AC,MATR,17-7-2015,1-9-2015,1,AC,MATR,17-7-2015,120,,,,,,
6050212,F,10,3059,B Psychobiologie,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,10-1-2014,410,305915,B,23-8-2013,Z,23-8-2013,31-7-2013
6063098,F,10,3059,B Psychobiologie,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2012,0,SP,SPND,3-3-2013,410,305915,B,23-7-2012,Z,23-7-2012,31-7-2012
6082998,M,10,3059,B Psychobiologie,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2013,0,SP,SPND,25-9-2013,410,305915,B,18-9-2013,Z,18-9-2013,30-8-2013
6181724,F,10,3059,B Psychobiologie,FNWI,1-9-2009,0,AC,ACTV,5-4-2010,31-8-2014,0,SP,SPND,6-10-2014,410,305915,B,30-9-2014,Z,30-9-2014,30-8-2014
0364452,M,10,3041,B Psychologie,FMG,1-9-2004,1,AC,ACTV,5-4-2010,31-8-2007,1,SP,SPND,5-4-2010,410,,,,,,
10002275,M,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,28-7-2010,31-8-2014,0,SP,SPND,16-6-2014,410,304115,B,26-8-2014,Z,26-8-2014,31-7-2014
10003145,M,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-8-2015,0,SP,SPND,13-11-2015,410,304115,B,25-8-2015,Z,25-8-2015,8-7-2015
10003216,M,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,28-7-2010,31-8-2015,0,SP,SPND,20-1-2016,410,304115,B,28-7-2015,Z,28-7-2015,26-6-2015
10004077,M,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,20-9-2010,31-8-2013,0,SP,SPND,25-9-2013,410,304115,B,30-7-2013,Z,30-7-2013,31-7-2013
10004504,M,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,28-7-2010,31-8-2014,0,SP,SPND,17-7-2014,410,304115,B,7-8-2014,Z,7-8-2014,30-6-2014
10005269,M,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,28-7-2010,31-8-2014,0,SP,SPND,7-10-2014,410,304115,B,26-8-2014,Z,26-8-2014,30-6-2014
10006281,M,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,28-7-2010,31-8-2014,0,SP,SPND,6-10-2014,410,304115,B,3-10-2014,Z,3-10-2014,29-8-2014
10012028,M,10,3041,B Psychologie,FMG,1-9-2011,0,AC,MATR,7-8-2011,31-8-2014,0,SP,SPND,6-10-2014,410,304115,B,3-9-2014,Z,3-9-2014,29-8-2014
10017240,F,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,28-7-2010,31-8-2013,0,SP,SPND,10-1-2014,410,304115,B,12-8-2013,Z,12-8-2013,31-7-2013
10019006,M,10,3041,B Psychologie,FMG,1-9-2010,0,AC,MATR,28-7-2010,31-8-2011,0,SP,SPND,10-5-2012,410,,,,,,
10078797,M,10,3041,B Psychologie,FMG,1-9-2011,1,AC,MATR,19-7-2011,31-1-2012,1,DC,DISC,23-1-2012,392,,,,,,
10119310,M,10,3041,B Psychologie,FMG,1-9-2011,1,AC,MATR,29-7-2011,31-8-2014,1,SP,SPND,28-10-2014,410,304115,B,15-9-2014,Z,15-9-2014,29-8-2014
10162046,F,10,3041,B Psychologie,FMG,1-9-2013,1,AC,MATR,22-7-2013,1-9-2013,1,AC,MATR,22-7-2013,120,,,,,,
10165622,M,10,3041,B Psychologie,FMG,1-9-2012,1,AC,MATR,18-7-2012,31-8-2014,1,SP,SPND,19-11-2014,410,,,,,,
10172297,M,10,3041,B Psychologie,FMG,1-9-2011,0,AC,MATR,20-7-2011,31-8-2014,0,SP,SPND,28-10-2014,410,304115,B,26-8-2014,Z,26-8-2014,31-7-2014
10177590,M,10,3041,B Psychologie,FMG,1-9-2011,0,AC,MATR,25-7-2011,31-8-2014,0,SP,SPND,6-10-2014,410,304115,B,15-9-2014,Z,15-9-2014,29-8-2014
10188991,M,10,3041,B Psychologie,FMG,1-9-2011,0,AC,MATR,22-8-2011,31-8-2014,0,SP,SPND,6-10-2014,410,304115,B,15-9-2014,Z,15-9-2014,31-7-2014
10191453,M,10,3041,B Psychologie,FMG,1-9-2011,0,AC,MATR,29-7-2011,31-8-2015,0,SP,SPND,4-8-2015,410,304115,B,27-7-2015,Z,27-7-2015,30-6-2015
10206620,M,10,3041,B Psychologie,FMG,1-9-2011,0,AC,MATR,19-7-2011,31-8-2016,1,SP,SPND,28-10-2016,410,304115,B,1-8-2016,Z,1-8-2016,24-6-2016
10207406,F,10,3041,B Psychologie,FMG,1-9-2013,1,AC,MATR,31-8-2013,1-9-2013,1,AC,MATR,31-8-2013,120,,,,,,
10304533,F,10,3041,B Psychologie,FMG,1-9-2014,1,AC,MATR,28-7-2014,1-9-2014,1,AC,MATR,28-7-2014,120,,,,,,
10321624,M,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-8-2014,0,SP,SPND,19-11-2014,410,,,,,,
10323627,F,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-8-2016,0,SP,SPND,28-10-2016,410,304115,B,19-8-2016,Z,19-8-2016,6-5-2016
10346597,M,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,19-8-2012,31-8-2016,0,SP,SPND,28-10-2016,410,304115,B,26-7-2016,Z,26-7-2016,13-6-2016
10359737,M,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-8-2016,0,SP,SPND,6-10-2016,410,304115,B,23-9-2016,Z,23-9-2016,29-7-2016
10363041,F,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-1-2016,0,DC,VDIS,1-3-2016,200,304115,B,29-1-2016,Z,29-1-2016,14-12-2015
10367675,F,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-8-2016,0,SP,SPND,28-10-2016,410,304115,B,26-8-2016,Z,26-8-2016,22-6-2016
10371796,F,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-8-2015,0,SP,SPND,13-11-2015,410,304115,B,25-8-2015,Z,25-8-2015,26-6-2015
10372504,F,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,1-9-2012,0,AC,MATR,18-7-2012,120,,,,,,
10380922,F,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,31-8-2016,0,SP,SPND,28-10-2016,410,304115,B,9-8-2016,Z,9-8-2016,29-6-2016
10382259,M,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,18-7-2012,30-9-2012,0,DC,DISC,11-10-2012,391,,,,,,
10468218,M,10,3041,B Psychologie,FMG,1-9-2012,0,AC,MATR,20-8-2012,1-9-2012,0,AC,MATR,20-8-2012,120,,,,,,
10498036,F,10,3041,B Psychologie,FMG,1-9-2015,1,AC,MATR,8-7-2015,1-9-2015,1,AC,MATR,8-7-2015,120,,,,,,
10533176,F,10,3041,B Psychologie,FMG,1-9-2013,1,AC,MATR,8-8-2013,1-9-2013,1,AC,MATR,8-8-2013,120,,,,,,
10534024,F,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,30-7-2013,1-9-2013,0,AC,MATR,30-7-2013,120,,,,,,
10534040,M,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,22-7-2013,1-9-2013,0,AC,MATR,22-7-2013,120,,,,,,
10553371,F,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,5-8-2013,28-2-2017,0,DC,VDIS,15-3-2017,200,304115,B,17-3-2017,Z,17-3-2017,3-2-2017
10572090,F,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,28-7-2013,1-9-2013,0,AC,MATR,28-7-2013,120,,,,,,
10578633,M,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,22-7-2013,1-9-2013,0,AC,MATR,22-7-2013,120,,,,,,
10587306,M,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,23-7-2013,1-9-2013,0,AC,MATR,23-7-2013,120,304115,B,17-3-2017,Z,17-3-2017,3-2-2017
10590366,M,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,22-7-2013,1-9-2013,0,AC,MATR,22-7-2013,120,,,,,,
10595007,F,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,24-7-2013,1-2-2017,1,AC,MATR,15-12-2016,120,,,,,,
10595945,F,10,3041,B Psychologie,FMG,1-9-2013,0,AC,MATR,12-8-2013,1-9-2013,0,AC,MATR,12-8-2013,120,,,,,,
10801278,M,10,3041,B Psychologie,FMG,1-9-2014,0,AC,MATR,20-7-2014,31-8-2015,0,SP,SPND,4-11-2015,410,,,,,,
10811613,F,10,3041,B Psychologie,FMG,1-9-2014,1,AC,MATR,21-7-2014,1-9-2014,1,AC,MATR,21-7-2014,120,,,,,,
5802741,M,10,3041,B Psychologie,FMG,1-9-2011,1,AC,MATR,21-7-2011,31-8-2015,1,SP,SPND,20-1-2016,410,304115,B,20-8-2015,Z,20-8-2015,13-7-2015
5887488,M,10,3041,B Psychologie,FMG,1-9-2010,2,AC,MATR,28-7-2010,31-8-2014,3,SP,SPND,28-10-2014,410,304115,B,26-8-2014,Z,26-8-2014,31-7-2014
